#{"t_start": 1678577399.2275305, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
-7,50,1.863508,0.6,0.5770976695772856,0.5618181818181818,"(0.6,)",0.13090909090909092,0.28,0.4309090909090909,0.32,0.40545454545454546,0.5,0.10727272727272727,0.06,0.33090909090909093,0.34,1.283139765060765,9578.720009300792,5073,7938
-10,50,2.027545,0.66,0.5894746587662681,0.57,"(0.66,)",0.13166666666666665,0.14,0.43833333333333335,0.52,0.39666666666666667,0.3,0.10833333333333334,0.12,0.32166666666666666,0.22,1.2305537363597974,9754.215578987869,5490,8018
-3,50,2.20757,0.56,0.5880111262238233,0.5692307692307692,"(0.56,)",0.13076923076923078,0.12,0.43846153846153846,0.44,0.4015384615384615,0.46,0.10461538461538461,0.06,0.3261538461538461,0.38,1.1790950992416998,9898.268148824309,5276,7978
-11,50,2.365129,0.66,0.5947118999339273,0.5757142857142857,"(0.66,)",0.1442857142857143,0.32,0.43142857142857144,0.34,0.40714285714285714,0.48,0.10428571428571429,0.1,0.32,0.24,1.1367263823431628,10067.84801700589,5105,7936
-24,50,2.518161,0.74,0.6090252707581227,0.5866666666666667,"(0.74,)",0.152,0.26,0.43466666666666665,0.48,0.4106666666666667,0.46,0.09733333333333333,0.0,0.316,0.26,1.0995472577182726,10180.64034765347,5412,8079
-16,50,2.677994,0.68,0.6137764807824467,0.5925,"(0.68,)",0.15375,0.18,0.43875,0.5,0.4125,0.44,0.09375,0.04,0.31375,0.28,1.074658127603671,10250.03149024706,5518,8135
-3,50,2.864043,0.54,0.6088825882989339,0.5894117647058823,"(0.54,)",0.15058823529411763,0.1,0.4388235294117647,0.44,0.4188235294117647,0.52,0.08941176470588236,0.02,0.3211764705882353,0.44,1.0400147195487668,10322.419757501571,5582,8147
-3,50,3.042744,0.58,0.610612129660673,0.5888888888888889,"(0.58,)",0.15,0.14,0.4388888888888889,0.44,0.4177777777777778,0.4,0.09,0.1,0.3211111111111111,0.32,1.0218683621892517,10352.395518739188,5597,8153
-18,50,3.198779,0.7,0.6160354148186581,0.5947368421052631,"(0.7,)",0.15368421052631578,0.22,0.44105263157894736,0.48,0.4168421052631579,0.4,0.08736842105263158,0.04,0.3178947368421053,0.26,1.0044479706989782,10399.392089320872,5553,8199
2,50,3.389135,0.52,0.6128406987551736,0.591,"(0.52,)",0.154,0.16,0.437,0.36,0.422,0.52,0.087,0.08,0.322,0.4,0.9830662267079339,10437.413196513064,5446,8137
-9,50,3.550159,0.62,0.6137516466544524,0.5923809523809523,"(0.62,)",0.1580952380952381,0.24,0.4342857142857143,0.38,0.4228571428571429,0.44,0.08571428571428572,0.06,0.3219047619047619,0.32,0.9629955270600462,10474.900434991132,5304,8056
-18,50,3.712207,0.7,0.6169990950226244,0.5972727272727273,"(0.7,)",0.1618181818181818,0.24,0.4354545454545454,0.46,0.42363636363636364,0.44,0.08363636363636363,0.04,0.3190909090909091,0.26,0.942152675535087,10525.199861282952,5545,8126
-6,50,3.87772,0.58,0.6182760049730626,0.5965217391304348,"(0.58,)",0.1608695652173913,0.14,0.4356521739130435,0.44,0.4260869565217391,0.48,0.0817391304347826,0.04,0.3217391304347826,0.38,0.9288507273551052,10555.835618668609,5108,8019
-24,50,4.027747,0.76,0.6234196904910047,0.6033333333333334,"(0.76,)",0.165,0.26,0.43833333333333335,0.5,0.425,0.4,0.08,0.04,0.31666666666666665,0.2,0.9142267726380674,10620.092816919134,5087,7999
-13,50,4.187007,0.66,0.6253453170551616,0.6056,"(0.66,)",0.1728,0.36,0.4328,0.3,0.4264,0.46,0.0792,0.06,0.3152,0.28,0.9002956440354454,10700.34919429756,5067,7987
-16,50,4.344819,0.68,0.6278424405782896,0.6084615384615385,"(0.68,)",0.17692307692307693,0.28,0.43153846153846154,0.4,0.42538461538461536,0.4,0.07769230769230769,0.04,0.31384615384615383,0.28,0.8859827255513143,10778.760883637218,4977,7892
-16,50,4.505855,0.7,0.6307715037083,0.6118518518518519,"(0.7,)",0.17629629629629628,0.16,0.43555555555555553,0.54,0.42074074074074075,0.3,0.07777777777777778,0.08,0.31037037037037035,0.22,0.8740383619225661,10831.169454292352,5129,7888
-8,50,4.675887,0.64,0.6325063787133224,0.6128571428571429,"(0.64,)",0.17857142857142858,0.24,0.4342857142857143,0.4,0.41928571428571426,0.38,0.07928571428571428,0.12,0.3078571428571429,0.24,0.8630340973425914,10883.762382853269,5085,7874
5,50,4.857934,0.5,0.627108194988771,0.6089655172413793,"(0.5,)",0.17862068965517242,0.18,0.4303448275862069,0.32,0.4220689655172414,0.5,0.08,0.1,0.31103448275862067,0.4,0.8472837013297179,10971.246622346247,4889,7762
-35,50,4.989964,0.86,0.6360309955485116,0.6173333333333333,"(0.86,)",0.17933333333333334,0.2,0.438,0.66,0.418,0.3,0.078,0.02,0.30466666666666664,0.12,0.8384591617149905,11024.259801138662,5112,7855
-11,50,5.153001,0.64,0.6374893671864931,0.6180645161290322,"(0.64,)",0.18258064516129033,0.28,0.43548387096774194,0.36,0.42193548387096774,0.54,0.07741935483870968,0.06,0.30451612903225805,0.3,0.826816869953258,11092.369301205285,5053,7821
1,50,5.347044,0.54,0.6350898233515728,0.615625,"(0.54,)",0.183125,0.2,0.4325,0.34,0.42375,0.48,0.078125,0.1,0.30625,0.36,0.8129882817879245,11144.804527543116,5468,7942
-5,50,5.526085,0.58,0.6322903847830932,0.6145454545454545,"(0.58,)",0.18,0.08,0.43454545454545457,0.5,0.42424242424242425,0.44,0.07757575757575758,0.06,0.30787878787878786,0.36,0.8058792199398271,11155.331333734803,5489,8008
-27,50,5.67062,0.78,0.6380082207868467,0.6194117647058823,"(0.78,)",0.18705882352941178,0.42,0.4323529411764706,0.36,0.4235294117647059,0.4,0.07588235294117647,0.02,0.30470588235294116,0.2,0.8015904848067877,11161.202065818497,5470,8038
0,50,5.850661,0.52,0.6362179560344238,0.6165714285714285,"(0.52,)",0.18628571428571428,0.16,0.43028571428571427,0.36,0.4268571428571429,0.54,0.07485714285714286,0.04,0.30857142857142855,0.44,0.7960772905155731,11174.213136556058,5382,8057
-10,50,6.014118,0.64,0.6377893917491382,0.6172222222222222,"(0.64,)",0.18777777777777777,0.24,0.42944444444444446,0.4,0.4261111111111111,0.4,0.075,0.08,0.30777777777777776,0.28,0.7915924255454985,11192.782407016335,5487,8090
-11,50,6.181156,0.64,0.6389184420167631,0.6178378378378379,"(0.64,)",0.1908108108108108,0.3,0.42702702702702705,0.34,0.42702702702702705,0.46,0.0745945945945946,0.06,0.3075675675675676,0.3,0.7874790667764415,11214.070462777261,5333,8020
-18,50,6.336191,0.72,0.6415279344185029,0.6205263157894737,"(0.72,)",0.19210526315789472,0.24,0.4284210526315789,0.48,0.42578947368421055,0.38,0.07473684210526316,0.08,0.30473684210526314,0.2,0.7846053476441929,11229.445227474118,5390,8020
